Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Nancy Davolio,10653,1997-09-02 00:00:00.000,1997-09-30 00:00:00.000,1997-09-19 00:00:00.000,Speedy Express,60,Camembert Pierrot,34.00,20,0.1,612.00,93.25
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Steven Buchanan,10654,1997-09-02 00:00:00.000,1997-09-30 00:00:00.000,1997-09-11 00:00:00.000,Speedy Express,4,Chef Anton's Cajun Seasoning,22.00,12,0.1,237.60,55.26
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Steven Buchanan,10654,1997-09-02 00:00:00.000,1997-09-30 00:00:00.000,1997-09-11 00:00:00.000,Speedy Express,39,Chartreuse verte,18.00,20,0.1,324.00,55.26
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Steven Buchanan,10654,1997-09-02 00:00:00.000,1997-09-30 00:00:00.000,1997-09-11 00:00:00.000,Speedy Express,54,Tourtière,7.45,6,0.1,40.23,55.26
Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,REGGC,Reggiani Caseifici,Strada Provinciale 124,Reggio Emilia,NULL,42100,Italy,Nancy Davolio,10655,1997-09-03 00:00:00.000,1997-10-01 00:00:00.000,1997-09-11 00:00:00.000,United Package,41,Jack's New England Clam Chowder,9.65,20,0.2,154.40,4.41
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Michael Suyama,10656,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-10 00:00:00.000,Speedy Express,14,Tofu,23.25,3,0.1,62.77,57.15
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Michael Suyama,10656,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-10 00:00:00.000,Speedy Express,44,Gula Malacca,19.45,28,0.1,490.14,57.15
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Michael Suyama,10656,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-10 00:00:00.000,Speedy Express,47,Zaanse koeken,9.50,6,0.1,51.30,57.15
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Andrew Fuller,10657,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-15 00:00:00.000,United Package,15,Genen Shouyu,15.50,50,0,775.00,352.69
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Andrew Fuller,10657,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-15 00:00:00.000,United Package,41,Jack's New England Clam Chowder,9.65,24,0,231.60,352.69
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Andrew Fuller,10657,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-15 00:00:00.000,United Package,46,Spegesild,12.00,45,0,540.00,352.69
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Andrew Fuller,10657,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-15 00:00:00.000,United Package,47,Zaanse koeken,9.50,10,0,95.00,352.69
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Andrew Fuller,10657,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-15 00:00:00.000,United Package,56,Gnocchi di nonna Alice,38.00,45,0,1710.00,352.69
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Andrew Fuller,10657,1997-09-04 00:00:00.000,1997-10-02 00:00:00.000,1997-09-15 00:00:00.000,United Package,60,Camembert Pierrot,34.00,30,0,1020.00,352.69
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Margaret Peacock,10658,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-08 00:00:00.000,Speedy Express,21,Sir Rodney's Scones,10.00,60,0,600.00,364.15
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Margaret Peacock,10658,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-08 00:00:00.000,Speedy Express,40,Boston Crab Meat,18.40,70,0.05,1223.60,364.15
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Margaret Peacock,10658,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-08 00:00:00.000,Speedy Express,60,Camembert Pierrot,34.00,55,0.05,1776.50,364.15
QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,QUICK,QUICK-Stop,Taucherstraße 10,Cunewalde,NULL,01307,Germany,Margaret Peacock,10658,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-08 00:00:00.000,Speedy Express,77,Original Frankfurter grüne Soße,13.00,70,0.05,864.50,364.15
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Robert King,10659,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-10 00:00:00.000,United Package,31,Gorgonzola Telino,12.50,20,0.05,237.50,105.81
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Robert King,10659,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-10 00:00:00.000,United Package,40,Boston Crab Meat,18.40,24,0.05,419.52,105.81
Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,QUEEN,Queen Cozinha,"Alameda dos Canàrios, 891",Sao Paulo,SP,05487-020,Brazil,Robert King,10659,1997-09-05 00:00:00.000,1997-10-03 00:00:00.000,1997-09-10 00:00:00.000,United Package,70,Outback Lager,15.00,40,0.05,570.00,105.81
Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,HUNGC,Hungry Coyote Import Store,City Center Plaza 516 Main St.,Elgin,OR,97827,USA,Laura Callahan,10660,1997-09-08 00:00:00.000,1997-10-06 00:00:00.000,1997-10-15 00:00:00.000,Speedy Express,20,Sir Rodney's Marmalade,81.00,21,0,1701.00,111.29
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,Robert King,10661,1997-09-09 00:00:00.000,1997-10-07 00:00:00.000,1997-09-15 00:00:00.000,Federal Shipping,39,Chartreuse verte,18.00,3,0.2,43.20,17.55
Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,HUNGO,Hungry Owl All-Night Grocers,8 Johnstown Road,Cork,Co. Cork,NULL,Ireland,Robert King,10661,1997-09-09 00:00:00.000,1997-10-07 00:00:00.000,1997-09-15 00:00:00.000,Federal Shipping,58,Escargots de Bourgogne,13.25,49,0.2,519.40,17.55
Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,LONEP,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Janet Leverling,10662,1997-09-09 00:00:00.000,1997-10-07 00:00:00.000,1997-09-18 00:00:00.000,United Package,68,Scottish Longbreads,12.50,10,0,125.00,1.28
Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,BONAP,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,Andrew Fuller,10663,1997-09-10 00:00:00.000,1997-09-24 00:00:00.000,1997-10-03 00:00:00.000,United Package,40,Boston Crab Meat,18.40,30,0.05,524.40,113.15
Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,BONAP,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,Andrew Fuller,10663,1997-09-10 00:00:00.000,1997-09-24 00:00:00.000,1997-10-03 00:00:00.000,United Package,42,Singaporean Hokkien Fried Mee,14.00,30,0.05,399.00,113.15
Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,BONAP,Bon app',"12, rue des Bouchers",Marseille,NULL,13008,France,Andrew Fuller,10663,1997-09-10 00:00:00.000,1997-09-24 00:00:00.000,1997-10-03 00:00:00.000,United Package,51,Manjimup Dried Apples,53.00,20,0.05,1007.00,113.15
Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal,FURIB,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal,Nancy Davolio,10664,1997-09-10 00:00:00.000,1997-10-08 00:00:00.000,1997-09-19 00:00:00.000,Federal Shipping,10,Ikura,31.00,24,0.15,632.40,1.27
Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal,FURIB,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal,Nancy Davolio,10664,1997-09-10 00:00:00.000,1997-10-08 00:00:00.000,1997-09-19 00:00:00.000,Federal Shipping,56,Gnocchi di nonna Alice,38.00,12,0.15,387.60,1.27
Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal,FURIB,Furia Bacalhau e Frutos do Mar,Jardim das rosas n. 32,Lisboa,NULL,1675,Portugal,Nancy Davolio,10664,1997-09-10 00:00:00.000,1997-10-08 00:00:00.000,1997-09-19 00:00:00.000,Federal Shipping,65,Louisiana Fiery Hot Pepper Sauce,21.05,15,0.15,268.39,1.27
Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,LONEP,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Nancy Davolio,10665,1997-09-11 00:00:00.000,1997-10-09 00:00:00.000,1997-09-17 00:00:00.000,United Package,51,Manjimup Dried Apples,53.00,20,0,1060.00,26.31
Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,LONEP,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Nancy Davolio,10665,1997-09-11 00:00:00.000,1997-10-09 00:00:00.000,1997-09-17 00:00:00.000,United Package,59,Raclette Courdavault,55.00,1,0,55.00,26.31
Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,LONEP,Lonesome Pine Restaurant,89 Chiaroscuro Rd.,Portland,OR,97219,USA,Nancy Davolio,10665,1997-09-11 00:00:00.000,1997-10-09 00:00:00.000,1997-09-17 00:00:00.000,United Package,76,Lakkalikööri,18.00,10,0,180.00,26.31
Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland,RICSU,Richter Supermarkt,Grenzacherweg 237,Genève,NULL,1203,Switzerland,Robert King,10666,1997-09-12 00:00:00.000,1997-10-10 00:00:00.000,1997-09-22 00:00:00.000,United Package,29,Thüringer Rostbratwurst,123.79,36,0,4456.44,232.42
Richter Supermarkt,Starenweg 5,Genève,NULL,1204,Switzerland,RICSU,Richter Supermarkt,Grenzacherweg 237,Genève,NULL,1203,Switzerland,Robert King,10666,1997-09-12 00:00:00.000,1997-10-10 00:00:00.000,1997-09-22 00:00:00.000,United Package,65,Louisiana Fiery Hot Pepper Sauce,21.05,10,0,210.50,232.42
Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,Robert King,10667,1997-09-12 00:00:00.000,1997-10-10 00:00:00.000,1997-09-19 00:00:00.000,Speedy Express,69,Gudbrandsdalsost,36.00,45,0.2,1296.00,78.09
Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,ERNSH,Ernst Handel,Kirchgasse 6,Graz,NULL,8010,Austria,Robert King,10667,1997-09-12 00:00:00.000,1997-10-10 00:00:00.000,1997-09-19 00:00:00.000,Speedy Express,71,Flotemysost,21.50,14,0.2,240.80,78.09
Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany,WANDK,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany,Nancy Davolio,10668,1997-09-15 00:00:00.000,1997-10-13 00:00:00.000,1997-09-23 00:00:00.000,United Package,31,Gorgonzola Telino,12.50,8,0.1,90.00,47.22
Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany,WANDK,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany,Nancy Davolio,10668,1997-09-15 00:00:00.000,1997-10-13 00:00:00.000,1997-09-23 00:00:00.000,United Package,55,Pâté chinois,24.00,4,0.1,86.40,47.22
Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany,WANDK,Die Wandernde Kuh,Adenauerallee 900,Stuttgart,NULL,70563,Germany,Nancy Davolio,10668,1997-09-15 00:00:00.000,1997-10-13 00:00:00.000,1997-09-23 00:00:00.000,United Package,64,Wimmers gute Semmelknödel,33.25,15,0.1,448.87,47.22
Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark,SIMOB,Simons bistro,Vinbæltet 34,Kobenhavn,NULL,1734,Denmark,Andrew Fuller,10669,1997-09-15 00:00:00.000,1997-10-13 00:00:00.000,1997-09-22 00:00:00.000,Speedy Express,36,Inlagd Sill,19.00,30,0,570.00,24.39
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Margaret Peacock,10670,1997-09-16 00:00:00.000,1997-10-14 00:00:00.000,1997-09-18 00:00:00.000,Speedy Express,23,Tunnbröd,9.00,32,0,288.00,203.48
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Margaret Peacock,10670,1997-09-16 00:00:00.000,1997-10-14 00:00:00.000,1997-09-18 00:00:00.000,Speedy Express,46,Spegesild,12.00,60,0,720.00,203.48
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Margaret Peacock,10670,1997-09-16 00:00:00.000,1997-10-14 00:00:00.000,1997-09-18 00:00:00.000,Speedy Express,67,Laughing Lumberjack Lager,14.00,25,0,350.00,203.48
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Margaret Peacock,10670,1997-09-16 00:00:00.000,1997-10-14 00:00:00.000,1997-09-18 00:00:00.000,Speedy Express,73,Röd Kaviar,15.00,50,0,750.00,203.48
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Margaret Peacock,10670,1997-09-16 00:00:00.000,1997-10-14 00:00:00.000,1997-09-18 00:00:00.000,Speedy Express,75,Rhönbräu Klosterbier,7.75,25,0,193.75,203.48
France restauration,"54, rue Royale",Nantes,NULL,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,NULL,44000,France,Nancy Davolio,10671,1997-09-17 00:00:00.000,1997-10-15 00:00:00.000,1997-09-24 00:00:00.000,Speedy Express,16,Pavlova,17.45,10,0,174.50,30.34
France restauration,"54, rue Royale",Nantes,NULL,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,NULL,44000,France,Nancy Davolio,10671,1997-09-17 00:00:00.000,1997-10-15 00:00:00.000,1997-09-24 00:00:00.000,Speedy Express,62,Tarte au sucre,49.30,10,0,493.00,30.34
France restauration,"54, rue Royale",Nantes,NULL,44000,France,FRANR,France restauration,"54, rue Royale",Nantes,NULL,44000,France,Nancy Davolio,10671,1997-09-17 00:00:00.000,1997-10-15 00:00:00.000,1997-09-24 00:00:00.000,Speedy Express,65,Louisiana Fiery Hot Pepper Sauce,21.05,12,0,252.60,30.34
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Anne Dodsworth,10672,1997-09-17 00:00:00.000,1997-10-01 00:00:00.000,1997-09-26 00:00:00.000,United Package,38,Côte de Blaye,263.50,15,0.1,3557.25,95.75
Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,BERGS,Berglunds snabbköp,Berguvsvägen  8,Luleå,NULL,S-958 22,Sweden,Anne Dodsworth,10672,1997-09-17 00:00:00.000,1997-10-01 00:00:00.000,1997-09-26 00:00:00.000,United Package,71,Flotemysost,21.50,12,0,258.00,95.75
Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,Andrew Fuller,10673,1997-09-18 00:00:00.000,1997-10-16 00:00:00.000,1997-09-19 00:00:00.000,Speedy Express,16,Pavlova,17.45,3,0,52.35,22.76
Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,Andrew Fuller,10673,1997-09-18 00:00:00.000,1997-10-16 00:00:00.000,1997-09-19 00:00:00.000,Speedy Express,42,Singaporean Hokkien Fried Mee,14.00,6,0,84.00,22.76
Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,WILMK,Wilman Kala,Keskuskatu 45,Helsinki,NULL,21240,Finland,Andrew Fuller,10673,1997-09-18 00:00:00.000,1997-10-16 00:00:00.000,1997-09-19 00:00:00.000,Speedy Express,43,Ipoh Coffee,46.00,6,0,276.00,22.76
Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,ISLAT,Island Trading,Garden House Crowther Way,Cowes,Isle of Wight,PO31 7PJ,UK,Margaret Peacock,10674,1997-09-18 00:00:00.000,1997-10-16 00:00:00.000,1997-09-30 00:00:00.000,United Package,23,Tunnbröd,9.00,5,0,45.00,0.90
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Steven Buchanan,10675,1997-09-19 00:00:00.000,1997-10-17 00:00:00.000,1997-09-23 00:00:00.000,United Package,14,Tofu,23.25,30,0,697.50,31.85
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Steven Buchanan,10675,1997-09-19 00:00:00.000,1997-10-17 00:00:00.000,1997-09-23 00:00:00.000,United Package,53,Perth Pasties,32.80,10,0,328.00,31.85
Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,FRANK,Frankenversand,Berliner Platz 43,München,NULL,80805,Germany,Steven Buchanan,10675,1997-09-19 00:00:00.000,1997-10-17 00:00:00.000,1997-09-23 00:00:00.000,United Package,58,Escargots de Bourgogne,13.25,30,0,397.50,31.85
Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,Andrew Fuller,10676,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-29 00:00:00.000,United Package,10,Ikura,31.00,2,0,62.00,2.01
Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,Andrew Fuller,10676,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-29 00:00:00.000,United Package,19,Teatime Chocolate Biscuits,9.20,7,0,64.40,2.01
Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,TORTU,Tortuga Restaurante,Avda. Azteca 123,México D.F.,NULL,05033,Mexico,Andrew Fuller,10676,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-29 00:00:00.000,United Package,44,Gula Malacca,19.45,21,0,408.45,2.01
Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,Nancy Davolio,10677,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-26 00:00:00.000,Federal Shipping,26,Gumbär Gummibärchen,31.23,30,0.15,796.37,4.03
Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,Nancy Davolio,10677,1997-09-22 00:00:00.000,1997-10-20 00:00:00.000,1997-09-26 00:00:00.000,Federal Shipping,33,Geitost,2.50,8,0.15,17.00,4.03
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Robert King,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,12,Queso Manchego La Pastora,38.00,100,0,3800.00,388.98
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Robert King,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,33,Geitost,2.50,30,0,75.00,388.98
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Robert King,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,41,Jack's New England Clam Chowder,9.65,120,0,1158.00,388.98
Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,SAVEA,Save-a-lot Markets,187 Suffolk Ln.,Boise,ID,83720,USA,Robert King,10678,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-10-16 00:00:00.000,Federal Shipping,54,Tourtière,7.45,30,0,223.50,388.98
Blondel père et fils,"24, place Kléber",Strasbourg,NULL,67000,France,BLONP,Blondesddsl père et fils,"24, place Kléber",Strasbourg,NULL,67000,France,Laura Callahan,10679,1997-09-23 00:00:00.000,1997-10-21 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,59,Raclette Courdavault,55.00,12,0,660.00,27.94
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Nancy Davolio,10680,1997-09-24 00:00:00.000,1997-10-22 00:00:00.000,1997-09-26 00:00:00.000,Speedy Express,16,Pavlova,17.45,50,0.25,654.37,26.61
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Nancy Davolio,10680,1997-09-24 00:00:00.000,1997-10-22 00:00:00.000,1997-09-26 00:00:00.000,Speedy Express,31,Gorgonzola Telino,12.50,20,0.25,187.50,26.61
Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,OLDWO,Old World Delicatessen,2743 Bering St.,Anchorage,AK,99508,USA,Nancy Davolio,10680,1997-09-24 00:00:00.000,1997-10-22 00:00:00.000,1997-09-26 00:00:00.000,Speedy Express,42,Singaporean Hokkien Fried Mee,14.00,40,0.25,420.00,26.61
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Janet Leverling,10681,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,19,Teatime Chocolate Biscuits,9.20,30,0.1,248.40,76.13
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Janet Leverling,10681,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,21,Sir Rodney's Scones,10.00,12,0.1,108.00,76.13
Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,GREAL,Great Lakes Food Market,2732 Baker Blvd.,Eugene,OR,97403,USA,Janet Leverling,10681,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-09-30 00:00:00.000,Federal Shipping,64,Wimmers gute Semmelknödel,33.25,28,0,931.00,76.13
Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,Janet Leverling,10682,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-10-01 00:00:00.000,United Package,33,Geitost,2.50,30,0,75.00,36.13
Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,Janet Leverling,10682,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-10-01 00:00:00.000,United Package,66,Louisiana Hot Spiced Okra,17.00,4,0,68.00,36.13
Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,ANTON,Antonio Moreno Taquería,Mataderos  2312,México D.F.,NULL,05023,Mexico,Janet Leverling,10682,1997-09-25 00:00:00.000,1997-10-23 00:00:00.000,1997-10-01 00:00:00.000,United Package,75,Rhönbräu Klosterbier,7.75,30,0,232.50,36.13
Du monde entier,"67, rue des Cinquante Otages",Nantes,NULL,44000,France,DUMON,Du monde entier,"67, rue des Cinquante Otages",Nantes,NULL,44000,France,Andrew Fuller,10683,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-10-01 00:00:00.000,Speedy Express,52,Filo Mix,7.00,9,0,63.00,4.40
Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,Janet Leverling,10684,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-09-30 00:00:00.000,Speedy Express,40,Boston Crab Meat,18.40,20,0,368.00,145.63
Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,OTTIK,Ottilies Käseladen,Mehrheimerstr. 369,Köln,NULL,50739,Germany,Janet Leverling,10684,1997-09-26 00:00:00.000,1997-10-24 00:00:00.000,1997-09-30 00:00:00.000,Speedy Express,47,Zaanse koeken,9.50,40,0,380.00,145.63
